repository,wrong,correct,commit,file,line
Ariah-Group/Research,MODULE_NAMESPACE_INSITUTIONAL_PROPOSAL,MODULE_NAMESPACE_INSTITUTIONAL_PROPOSAL,4842f0d62f7992cddf518f160cf8c3394b0b9611,ar_webapp/src/main/java/org/kuali/kra/infrastructure/Constants.java,127
AritraRudra/Miscellaneous_By_Me,binarysarchtrees,binarysearchtrees,8b3b6ad4ad62ca46fa94bb93879f44bb8a4076c7,Data_Structures_1/src/binarysearchtrees/Node.java,0
army-of-two/when-its-done,regiterIsSuccessful,registerIsSuccessful,2257984e01542155459ce6051a972a7c3d1bf4b4,WhenItsDone/Lib/WhenItsDone.DefaultAuth/DefaultRegisterServices/OnDefaultRegisterCompleteOperationEventArgs.cs,6
army-of-two/when-its-done,RegiterIsSuccessful,RegisterIsSuccessful,2257984e01542155459ce6051a972a7c3d1bf4b4,WhenItsDone/Lib/WhenItsDone.DefaultAuth/DefaultRegisterServices/OnDefaultRegisterCompleteOperationEventArgs.cs,12
arnaudroger/SimpleFlatMapper,CaclculateMaxIndex,CalculateMaxIndex,7732ae0f62f4be34168d25e44c9dce058b8a1b15,src/main/java/org/sfm/csv/CsvMapperBuilder.java,182
arobson/nonstop-build,intialize,initialize,ceece9b83c6c7284f596cae37b55935c3146b189,src/project.js,74
artcompiler/L207,exports,gcexports,786b9bd4cacdcd8cd5e5078310e98310cb336f77,lib/viewer.js,15
artembilan/spring-integration,getSesssion,getSession,4d5b7c339f221701626146f79c09fa739bfd5fca,spring-integration-file/src/main/java/org/springframework/integration/file/remote/AbstractRemoteFileStreamingMessageSource.java,134
ArtifexSoftware/mupdf,beingPage,beginPage,a5d9c96580a0a508580912bb6203944246a7f630,platform/java/src/com/artifex/mupdf/fitz/DocumentWriter.java,23
asad/cdk,testGetHTML_IMolecularFormulaWhitIsotope,testGetHTML_IMolecularFormulaWithIsotope,27cb6fcd052cb4f03af0ddad8fc440d86bba8003,src/test/org/openscience/cdk/tools/manipulator/MolecularFormulaManipulatorTest.java,563
asad/cdk,testGetHTML_IMolecularFormulaWhitIsotopeAndCharge,testGetHTML_IMolecularFormulaWithIsotopeAndCharge,27cb6fcd052cb4f03af0ddad8fc440d86bba8003,src/test/org/openscience/cdk/tools/manipulator/MolecularFormulaManipulatorTest.java,571
asmateus/event_manager,save_to_remove,safe_to_remove,9ba3e35e5490c62ad2a3d455d3e960af66be41b3,manager/visual/window/frames.py,70
a-soliman/udacity,__tablesname__,__tablename__,09266ab7d93c264fe77f2975394a7ba1f5845135,python/CRUD/code/database_setup.py,16
aspnet/Mvc,GetReferencePaths_ReturnsAssebmlyLocation_IfPreserveCompilationContextIsNotSet,GetReferencePaths_ReturnsAssemblyLocation_IfPreserveCompilationContextIsNotSet,ea73434979fbab257a1e6809a25091f30c7cb808,test/Microsoft.AspNetCore.Mvc.Core.Test/ApplicationParts/AssemblyPartTest.cs,69
asset-pipe/asset-pipe-build-server,bundeCSS,bundleCSS,d4ec4fa416fa27b607e557db4be6cea002c544dd,lib/utils.js,45
asset-pipe/asset-pipe-build-server,bundeJS,bundleJS,d4ec4fa416fa27b607e557db4be6cea002c544dd,lib/utils.js,53
astray0924/android,dasbhoard_watched,dashboard_watched,c9a203c9063c42a3c2e9037dc0ec866227b06b43,app/src/main/java/com/github/mobile/ui/issue/IssueDashboardPagerAdapter.java,98
astray0924/android,dasbhoard_assigned,dashboard_assigned,c9a203c9063c42a3c2e9037dc0ec866227b06b43,app/src/main/java/com/github/mobile/ui/issue/IssueDashboardPagerAdapter.java,100
astray0924/android,dasbhoard_created,dashboard_created,c9a203c9063c42a3c2e9037dc0ec866227b06b43,app/src/main/java/com/github/mobile/ui/issue/IssueDashboardPagerAdapter.java,102
astray0924/android,dasbhoard_mentioned,dashboard_mentioned,c9a203c9063c42a3c2e9037dc0ec866227b06b43,app/src/main/java/com/github/mobile/ui/issue/IssueDashboardPagerAdapter.java,104
aswinwibisurya/magnolia-ui,FileProperiesAdapter,FilePropertiesAdapter,282ae1099ffe86825a3b51464a5446e55818aec3,magnolia-ui-admincentral/src/main/java/info/magnolia/ui/admincentral/file/FileBufferPropertiesAdapter.java,41
aswinwibisurya/magnolia-ui,MagnoloaDialogPresenter,MagnoliaDialogPresenter,eb03558c433161696d195704a343a6a9a5b7f8b8,magnolia-ui-admincentral/src/main/java/info/magnolia/ui/admincentral/dialog/DialogPresenter.java,58
atermenji/android,getCommiterDate,getCommitterDate,bd4742582fcec091301f9310b321d667b707e9de,app/src/main/java/com/github/mobile/core/commit/CommitUtils.java,154
ATM2017Q4/Selenium-WD-modules,SecondFligthtSearchPage,SecondFlightSearchPage,52cd2c77d54a074bf34c4a3fc1cc42c11ff8d998,src/test/java/com/epam/selenium/pages/tests/CheapFlightsTest.java,78
ATM2017Q4/Selenium-WD-modules,chooseNonStopFligths,chooseNonStopFlights,52cd2c77d54a074bf34c4a3fc1cc42c11ff8d998,src/test/java/com/epam/selenium/pages/tests/CheapFlightsTest.java,92
att/tegu,Get_foward_sw,Get_forward_sw,a5c1b662c094bc711ee77dcf35644e03e5b96f40,gizmos/link.go,211
aura-project/melia,Unquip,Unequip,8caff4c0d012f86796cbb44a1ee4b1b235378bfe,src/ChannelServer/Network/ChannelPacketHandler.cs,447
autermann/sockets,RequestSockerServerHandler,RequestSocketServerHandler,852fa079d8f68ec3c1c7ae9a65c18d45ba0f2827,src/main/java/com/github/autermann/sockets/server/RequestSocketServer.java,66
auth0/auth0-coreos-tools,ectd_config,etcd_config,414167fe28e3aa5a17e7554d9884047a68ca3212,lib/index.js,9
avary/android,eqalsIgnoreSection,equalsIgnoreSection,c6d1a4b5ce2e1d2d9a442da764cd339535790358,src/aarddict/Article.java,74
aviaryan/Hinix,cordsPassed,coordsPassed,763e473250a798ac23ac7c4ff49ba6efd0834f83,app/src/main/java/in/aviaryan/hinix/MainActivity.java,232
axbaretto/flink,MIN_VALUE,MAX_VALUE,14607e8a2fbfd37437bbe8c358732fecbf31a39b,flink-libraries/flink-gelly/src/main/java/org/apache/flink/graph/library/CommunityDetection.java,146
ayatec/clipweb,decrypto,decrypt,31734f267344b66165c53ab1dbf6b96bcac5ee56,src/js/myapp/code.js,344
Azahe/ing-scrapper,challange,challenge,a136cce25d71aa9273f27ccf10e49d7d6f828b83,src/main/java/challenge/scraper/ing/FetchingStrategy.java,0
B3nRa/HumBuch,setProfil,setProfile,ddedbb64eed8007fd5f0bafb4be91fe3c8ca80c0,src/main/java/de/dhbw/humbuch/model/StudentHandler.java,29
B3nRa/HumBuch,getProfil,getProfile,ddedbb64eed8007fd5f0bafb4be91fe3c8ca80c0,src/main/java/de/dhbw/humbuch/model/entity/Student.java,94
ballerinalang/ballerina,getValueFromArrray,getValueFromArray,909092aafe737a895de53ce60f0d70079ee38fa9,modules/ballerina-core/src/main/java/org/ballerinalang/bre/BLangExecutor.java,1361
baloo/shinken,apply_dependancies,apply_dependencies,93d825429e210a6ca423af203e8d7b8223149970,shinken/daemons/arbiterdaemon.py,336
baloo/shinken,add_host_act_dependancy,add_host_act_dependency,93d825429e210a6ca423af203e8d7b8223149970,shinken/external_command.py,1353
baloo/shinken,del_host_act_dependancy,del_host_act_dependency,93d825429e210a6ca423af203e8d7b8223149970,shinken/external_command.py,1367
baloo/shinken,add_host_chk_dependancy,add_host_chk_dependency,93d825429e210a6ca423af203e8d7b8223149970,shinken/objects/hostdependency.py,155
baloo/shinken,raise_dependancies_check,raise_dependencies_check,93d825429e210a6ca423af203e8d7b8223149970,shinken/objects/schedulingitem.py,736
baloo/shinken,add_business_rule_act_dependancy,add_business_rule_act_dependency,93d825429e210a6ca423af203e8d7b8223149970,shinken/objects/schedulingitem.py,1314
baloo/shinken,fill_daddy_dependancy,fill_daddy_dependency,93d825429e210a6ca423af203e8d7b8223149970,shinken/objects/service.py,1088
baloo/shinken,add_service_act_dependancy,add_service_act_dependency,93d825429e210a6ca423af203e8d7b8223149970,shinken/objects/servicedependency.py,179
baloo/shinken,add_service_chk_dependancy,add_service_chk_dependency,93d825429e210a6ca423af203e8d7b8223149970,shinken/objects/servicedependency.py,180
baltimorecounty/baltimorecountymd.gov-assets,courstHouse,courtHouse,429a37db4e3f5c18bdd455101c70e346fda0fb83,js/page-specific/baltcogo-app/BaltCoGoReporterCtrl.js,271
BansheeMediaPlayer/banshee-community-extensions,songKickFirstAtristEvents,songKickFirstArtistEvents,bf6bf8b24c2c81b87e1cd48f0748eeffe49a1ad1,src/SongKick/Banshee.SongKick.UI/RecommendedArtistsBox.cs,90
BarryWype/IMIE-swing-morpion,ynac,yinac,8da74c0d1b0ae21d9d1c1fdc2ae3e79556abbbf4,src/yinac/morpion/launcher.java,6
bashtage/statsmodels,ColinearityWarning,CollinearityWarning,132744e4b18bd1e97b0fef764dbc0d8eccf639bf,statsmodels/tsa/tests/test_stattools.py,381
bass-bunny/jukebox,CommandExecuter,CommandExecutor,375f1caaed49e486da24956462d1713a9f40b019,assets/php/burner/BurnerHandler.php,105
battle-for-wesnoth/svn,input_maximum_lenght_,input_maximum_length_,607df0059a19b9bd82a027731bf1e0f865df9600,src/gui/dialogs/wml_message.cpp,87
Baud-UCS/DEF,DeplyPackageAsync,DeployPackageAsync,324c088f0c341ef11e129a65c5adf9299f9adb90,src/Server/DeploymentFramework/BusinessLogic/Agents/WebApiAgentAdapter.cs,20
Baud-UCS/DEF,_Debug_DeplyPackageAsync,_Debug_DeployPackageAsync,324c088f0c341ef11e129a65c5adf9299f9adb90,src/Server/DeploymentFramework/BusinessLogic.Tests/Agents/WebApiAgentAdapterDebugTests.cs,14
bbelleville/jruby,restoryPerlyExc,restorePerlyExc,142671f7bd89d38348b9d823bcd9bc4fd5baf2f1,core/src/main/java/org/jruby/ir/runtime/IRRuntimeHelpers.java,729
BBKbeam/mtRooms,ICurentSessions,ICurrentSessions,41521f8b95a6927d4e42aaf61bc423b3126abb10,services/src/main/java/bbk_beam/mtRooms/db/session/SessionTracker.java,10
BBK-PiJ-2015-37/cw-cm,testsGetNameWithRestrictedConstructorAndEmptyNamr,testsGetNameWithRestrictedConstructorAndEmptyName,b5eef76e5e3f379ba7a3512dc0d4aa52690272b0,ContactTests.java,64
bbrowning/booker,swram,swarm,d027a6d66653bdd2dbf3411ffafc05c689a25b19,common/src/main/java/org/wildfly/swarm/booker/common/CORSFilter.java,0
bcardiff/redomi,__remodi_node_id,__redomi_node_id,19f84f107d99022bca798295c469161db70cc36a,src/public/redomi.js,41
bcdev/beam-meris-case2,reflecLenght,reflecLength,fb0a14728662d8b9beb0410e5c19f7ed2a8046a5,beam-meris-case2-regional/src/main/java/org/esa/beam/merisc2r/algorithm/MerisC2RAlgo.java,116
beaker-project/beaker,MaxLenghtTestName,MaxLengthTestName,edd9c0e7fd54ec5f017192dc11e4b541268773ad,Client/src/bkr/client/wizard.py,1814
bem/gemini-gui,constuctor,constructor,4eba832894873b462c2d13812fbdf8eeab736716,lib/client/section-list.js,17
bendixsonnenberg/CS-Select,scselect,csselect,342f9ce30a5c584b55cba55f3c5aa200287bb40d,src/main/java/com/csselect/API/APIFacadeUser.java,0
Benglin/DynamoRevit,NumberOfDivisionMustBeGreateThan2,NumberOfDivisionMustBeGreaterThan2,c4e4de3d4ef0560d55c635fbd7da6a9b78481af1,src/Libraries/RevitNodes/Elements/DividedPath.cs,261
benh009/commonsmathEKF,AbtractIntegerDistributionTest,AbstractIntegerDistributionTest,4ca1aec24cbaea5204f9b5199ca9825d320203af,src/test/java/org/apache/commons/math3/distribution/AbstractIntegerDistributionTest.java,26
benjello/openfisca-france,vielleisse_plafonnee_salarie,vieillesse_plafonnee_salarie,58cd09ce35dddb37926d517ec4a84276a5cf9f5e,openfisca_france/model/prelevements_obligatoires/prelevements_sociaux/cotisations_sociales/travail_totaux.py,160
bentedder/react-devtools,Materia,Material,20479af2262083988920a5804c966fd3a2d26ff1,frontend/Themes/Themes.js,629
benyamxn/AP_2,CANIVAL_DRESS,CARNIVAL_DRESS,0ca33bb623567af9cd2ff5f1dc1da4919e5166e8,src/model/ProductType.java,16
bhameyie/logger-spike,ReportedCorellationId,ReportedCorrelationId,bb7717d60aba808fbb9cd4a83359589260b366cf,Heimdall.Contracts/Commands/InvestigateSighting.cs,10
bhariharan/SalesforceMobileSDK-Android,SmarStoreSDKManager,SmartStoreSDKManager,efa83ee48050622745d284673fe3def37aa7ba61,libs/SalesforceHybrid/src/com/salesforce/androidsdk/phonegap/plugin/SmartStorePlugin.java,576
bhatti/RxJava8,isCaneled,isCanceled,64309c53cb7a9714eed9392e39d11e709425cb24,src/main/java/com/plexobject/rx/Cancelable.java,19
bidwall/Top5Repos,IHttpReponseProvider,IHttpResponseProvider,7592e5e3de6e9fa657a43b588dafb4e76d595a5b,HttpClientHelpers.Test/GitHubHttpClientHelperTests.cs,19
Bill-Williams/SAC,Circut,Circuit,d4d1fac16d8b4b05a7088593d0cd3eaed72dec2f,Web/Views/Home/TermsOfService.cshtml,88
bingmann/stxxl-svn-import-archive,Integer,Integral,55eebd584420651731aa142180fbb1556d8126c4,include/stxxl/bits/common/utils.h,125
bio4j/bio4j,proteinIntepro_out,proteinInterpro_out,d99e6b4efabdccab12923f87deffe90582276230,src/main/java/com/bio4j/model/uniprot/vertices/Protein.java,168
BioASQ/AnnotationTool,activ,active,855621f0514595e9dbe64fbfe37d0e6d4fca9cda,backend/src/mail.js,24
biolab/orange3,SklAdaBoosClassificationLearner,SklAdaBoostClassificationLearner,d1efc895366f63b64bf44cc6fe09eff76526a372,Orange/ensembles/ada_boost.py,65
bitwarden/web,rememberdEmailCookieName,rememberedEmailCookieName,711f1a07e9acc4b146a2072afec72dccf1ca2000,src/Web/wwwroot/app/accounts/accountsLoginController.js,21
bl00mber/react,addBundleSizeComparions,addBundleSizeComparsions,7932e1c6ea68e6571d817c90dcc22d43651da4b3,scripts/bench/stats.js,154
BlackNat5937/ccg2lambda_website_models,getAnswersFromDatabse,getAnswersFromDatabase,c2c2ae730922fd199538adb476b66134a2ec7587,routes/test.js,58
BlackXnt/NameLayer,loadGropInvitation,loadGroupInvitation,1f4b2916dcdc60d455996f20c0a87f7b57bb790e,NameLayerMain/src/vg/civcraft/mc/namelayer/group/Group.java,249
bluedynamics/node,except_error,expect_error,850c57ea0bfd7de7eba651196cefb6cdd1400a01,src/node/tests/test_alias.py,167
bluesoft-rnd/aperte-workflow-core,getPriviledgeName,getPrivilegeName,b79e524884250f7f3a25e8392cc731bfbabed7e1,core/integration/src/main/java/pl/net/bluesoft/rnd/processtool/dao/impl/ProcessDefinitionDAOImpl.java,199
bmc-toolbox/bmclib,TestPoweState,TestPowerState,66e1c1c2e03bab1b7543a4e95648e92c0228f92c,providers/supermicro/supermicrox10/supermicrox10_test.go,471
bmc-toolbox/bmclib,TestIDracInterface,TestIBmcInterface,66e1c1c2e03bab1b7543a4e95648e92c0228f92c,providers/supermicro/supermicrox10/supermicrox10_test.go,491
bmintz/emote-manager-bot,EmojiManagerError,EmoteManagerError,366b9d8c0af85f2e0e3a057b1c272257e251bdfd,utils/errors.py,35
Bnana877/UpdateNotificationPlugin,gethub,github,cfc515694875edf90e24210d8a1cd672f5654d4c,src/main/java/com/github/kory33/PluginUpdateNotificationAPI/listener/EventListener.java,0
bobbystacksmash/Construct,setrequestheade,setrequestheader,27e7011b924ec03694c3da491b17d145a74e2d3c,src/winapi/XMLHttpRequestBase.js,65
boc-tothefuture/jomnilink,objectStausNotification,objectStatusNotification,f10dd9864979f4a365c84f71dedbe7f891b6e442,src/main/java/com/digitaldan/jomnilinkII/Connection.java,841
bodar/utterlyidle,SubDomainWildardVerifier,SubDomainWildcardVerifier,23153577fa20f538d22244716856fa7e8070da25,src/com/googlecode/utterlyidle/handlers/SubDomainWildcardVerifier.java,9
boennecd/dynamichazard,fixed_parems,fixed_params,f235f07cd45d2dd630e28b92fe6d0ad458cd703c,src/PF/PF_data.h,118
boennecd/dynamichazard,fixed_paremsSEXP,fixed_paramsSEXP,f235f07cd45d2dd630e28b92fe6d0ad458cd703c,src/RcppExports.cpp,118
bogdansolga/nokia-spring-boot-training,AsynProcessingPresentationLayerDemo,AsyncProcessingPresentationLayerDemo,4a1bd3085f85030819b3a21066ca4b53730b3f28,d04/d04s01/d04s01e01-presentation-layer/src/main/java/com/nokia/springboot/training/d04/s02/AsyncProcessingPresentationLayerDemo.java,11
boharaganga/djangoproject,TextTfield,TextField,46cba01d0ca82d849fd574e7bbd66d911a22fb98,kharcha_byawasthapan/hisabkitab/models.py,11
bokiscout/fight-vest,Counry,Country,8fa5f55ed425718bf5c05d5fc55765bdf52c25af,web/Models/Fight.cs,12
Boldewyn/Codepoints.net,colision,collision,90d71df6355ecbcb7bba77657686d639e14cfe35,dev/js/searchform.js,94
bonitasoft/bonita-engine,getDeleteTrancastionContent,getDeleteTransactionContent,0afe2ed54d68ddc097f1886a6d819290aef7a95a,bpm/bonita-core/bonita-process-engine/src/main/java/org/bonitasoft/engine/api/impl/ProcessAPIImpl.java,527
BookmapAPI/bitmex-adapter,reportLostCoonection,reportLostConnection,4ac7127c120edd9cecea16ac92d0c5c37180ee65,bitmex-adapter/src/com/bookmap/plugins/layer0/bitmex/Provider.java,958
borismarin/OpenSourceChaos,pend,dpend,0b1dd5ce65d5d7813f9a08443e84dd42c39a4947,geppetto/dpend_geppetto_script.js,32
bostrt/jpocket,repsonse,respsonse,f4db2e971835ed52007031ef24e99297966674ce,src/main/java/net/bostrt/jpocket/JPocket.java,8
bptlab/chimera,InvalidDataclassReferenceExeption,InvalidDataclassReferenceException,98453dcfdbf17cbbcbfdc6df5b174f82fcd8da5a,src/main/java/de/hpi/bpt/chimera/jcomparser/validation/FragmentValidator.java,106
braiden/python-ant-downloader,data_availible,data_available,ccf12898eaf03a4fc8af466e677a989a76dd2f88,antd/antfs.py,62
Brainfood-com/gis-frontend,RotableMarker,RotatableMarker,63576e740a836f7f85d390325eae80add6a9ec4d,src/GISMap.js,454
Brainfood-com/gis-frontend,iconRetinalUrl,iconRetinaUrl,d58feb95dafcedc11f6990fd2eb363772be2b205,src/GISMap.js,25
brandonbloom/jsgraphthinggie,id,lid,d64ce5535ff70291791ec8f8923525e13ff292ac,test.js,65
BRCAChallenge/brca-exchange,renderExpertRevied,renderExpertReviewed,756be3887ffb21a1aa5654e8c79cc23a7f9ec9d6,website/js/index.js,650
Breggor/axelor-development-kit,fetchSteam,fetchStream,8ed1d7668cfd54b9a211507baf5145630f8c0acd,axelor-core/src/main/java/com/axelor/meta/db/repo/MetaJsonModelRepository.java,73
brentschroeter/react-docgen,normalizeClassDefiniton,normalizeClassDefinition,1e403e71469281d8fb00860dfbc0be943617aaa9,src/utils/index.js,38
brett935/Gravity-Gun,positon,position,030ab68540353e2659f95870a06ba8ede191ee1b,CSC316 Gravity Gun/Entity.cs,57
bridgedb/BridgeDb,testBasCASNumbers,testBadCASNumbers,96aa0f4b0289820294274d52506dc9fbdc9a08ef,org.bridgedb.bio/test/org/bridgedb/bio/BioDataSourceTest.java,99
britter/bootify-testpyramid,PriceCaluclationSystemIT,PriceCalculationSystemIT,9c3214cb803249a05e1d78d66660f3c7a5dac280,src/test/java/de/codecentric/bootifytestpyramid/PriceCalculationSystemIT.java,43
broadinstitute/IGV,createExomBlockData,createExomeBlockData,c06478ae7e70410828dc91af3727b6f5ef6e3db6,src/org/broad/igv/feature/exome/ExomeReferenceFrame.java,78
broccolibird/i-prefr-gui,intitializeViewPanes,initializeViewPanes,c8bf7e5b0e807b552dc61041305c7332f7bcd594,src/mainGUI/AbstractPaneTurner.java,52
brooklyncentral/clocker,DockerNetworkAgentrSshDriver,DockerNetworkAgentSshDriver,28c5163515f6b9dda1ec17f440dee50ae38fcba4,docker/src/main/java/clocker/docker/networking/entity/sdn/calico/CalicoNodeSshDriver.java,44
brpc/braft,req_gurad,req_guard,63bbdd030bd70218ffa3ffa1cef2190f871f0212,src/braft/replicator.cpp,985
brpc/braft,res_gurad,res_guard,63bbdd030bd70218ffa3ffa1cef2190f871f0212,src/braft/replicator.cpp,986
brsanthu/google-analytics-java,testExprimentArgs,testExperimentArgs,018e43da2df0946927f3627483e28ae38f4054e0,src/test/java/com/brsanthu/googleanalytics/GoogleAnalyticsRequestTest.java,20
brucedog/u2flib,_memeberShipService,_memberShipService,1a04447fe6763b64fbac887ff20b83a46caa9f6b,DemoU2FSite/Controllers/ProfileController.cs,44
brucedog/u2flib,IMemeberShipService,IMemberShipService,1a04447fe6763b64fbac887ff20b83a46caa9f6b,UnitTests/ProfileControllerUnitTests.cs,28
brucedog/u2flib,MemeberShipService,MemberShipService,1a04447fe6763b64fbac887ff20b83a46caa9f6b,Services/MemberShipService.cs,19
brucedog/u2flib,MemeberShipServiceUnitTests,MemberShipServiceUnitTests,1a04447fe6763b64fbac887ff20b83a46caa9f6b,UnitTests/MemberShipServiceUnitTests.cs,16
brucedog/u2flib,MemeberShipService_SaveBlankUserName,MemberShipService_SaveBlankUserName,1a04447fe6763b64fbac887ff20b83a46caa9f6b,UnitTests/MemberShipServiceUnitTests.cs,58
brucedog/u2flib,MemeberShipService_SaveBlankPassword,MemberShipService_SaveBlankPassword,1a04447fe6763b64fbac887ff20b83a46caa9f6b,UnitTests/MemberShipServiceUnitTests.cs,68
brucedog/u2flib,MemeberShipService_CannotSaveDuplicateUserName,MemberShipService_CannotSaveDuplicateUserName,1a04447fe6763b64fbac887ff20b83a46caa9f6b,UnitTests/MemberShipServiceUnitTests.cs,78
brucedog/u2flib,MemeberShipService_SaveUserName,MemberShipService_SaveUserName,1a04447fe6763b64fbac887ff20b83a46caa9f6b,UnitTests/MemberShipServiceUnitTests.cs,90
brucedog/u2flib,MemeberShipService_GenerateServerChallengeSucess,MemberShipService_GenerateServerChallengeSucess,1a04447fe6763b64fbac887ff20b83a46caa9f6b,UnitTests/MemberShipServiceUnitTests.cs,103
brucedog/u2flib,MemeberShipService_GenerateServerChallengeNoDeviceFound,MemberShipService_GenerateServerChallengeNoDeviceFound,1a04447fe6763b64fbac887ff20b83a46caa9f6b,UnitTests/MemberShipServiceUnitTests.cs,122
